time,n1,n2,weight
25,29,11,14.192926
25,02,17,28.348177
25,31,03,37.86908
25,37,33,48.58778
25,11,36,30.609879
25,31,38,16.7845
25,33,24,12.536246
25,21,38,1.0793843
25,22,16,49.455868
25,28,30,33.508556
25,05,23,73.1387
25,40,17,26.4881
25,37,40,1.1183988
25,17,16,29.610317
25,38,13,43.72184
25,25,01,4.8419967
25,08,12,13.868438
25,21,16,53.100964
25,01,21,29.665998
25,35,13,12.247153
25,03,14,3.8072503
25,30,02,59.716988
25,08,38,59.204456
25,10,40,33.540493
25,37,30,15.4028015
25,06,07,7.6198196
25,36,12,30.934116
25,12,14,25.432293
25,37,12,38.64016
25,12,28,11.659012
25,08,37,63.8271
25,23,13,56.417747
25,37,36,5.1203194
25,10,37,29.52603
25,29,04,2.769015
25,37,32,46.063293
25,31,25,8.026984
25,17,30,33.900177
25,18,37,47.247746
25,21,19,23.388645
25,30,05,83.63208
25,02,22,35.995804
25,35,40,10.432468
25,04,38,15.494758
25,40,05,28.606627
25,13,36,52.26426
25,24,18,0.16666752
25,11,21,23.7456
25,25,20,48.007923
25,36,04,21.992037
25,33,40,49.5195
25,22,08,38.191906
25,27,32,2.9145656
25,13,23,56.417747
25,39,40,46.160942
25,37,35,7.4195666
25,34,36,26.42486
25,07,30,26.672142
25,40,16,45.812687
25,35,16,4.2715554
25,23,12,54.75141
25,23,08,57.586285
25,07,06,7.6198196
25,21,36,4.8261476
25,26,27,35.938763
25,28,20,36.20188
25,36,34,26.42486
25,27,24,11.544374
25,31,08,30.22897
25,29,18,24.690006
25,32,28,23.72864
25,03,06,6.4950857
25,05,09,31.918072
25,05,11,38.522354
25,26,34,12.917399
25,11,17,10.344153
25,40,10,33.540493
25,09,02,11.709725
25,37,22,15.8554125
25,27,35,7.5286746
25,33,26,52.73174
25,20,35,38.150997
25,12,32,7.477262
25,37,11,16.70515
25,18,21,37.65628
25,18,36,36.434525
25,38,17,15.889719
25,30,20,90.59974
25,04,30,34.403507
25,10,25,0.10533876
25,31,07,9.061617
25,16,22,49.455868
25,20,37,32.325726
25,25,09,6.9858108
25,20,36,75.86326
25,17,01,12.135969
25,21,12,46.115963
25,13,18,10.917185
25,36,10,28.08376
25,24,37,28.794973
25,24,36,40.02296
25,09,30,49.366985
25,36,27,43.08796
25,25,13,22.940685
25,08,16,6.9022217
25,08,36,65.85502
25,31,35,6.5527973
25,36,33,44.189537
25,21,20,52.954056
25,25,02,6.6870556
25,25,29,11.396169
25,35,26,57.859886
25,36,03,42.714035
25,23,16,61.562515
25,12,30,64.09992
25,08,18,24.719898
25,23,15,74.254906
25,24,16,2.5860977
25,40,12,39.161423
25,29,30,30.030294
25,17,06,0.19471909
25,15,30,62.360924
25,13,25,22.940685
25,22,03,19.53277
25,28,26,48.737583
25,14,38,21.717579
25,09,40,32.387554
25,33,32,0.9621199
25,17,38,15.889719
25,29,19,35.7803
25,06,10,10.779537
25,38,29,11.317296
25,15,16,9.826721
25,35,18,5.027213
25,08,35,3.5341895
25,17,10,5.5055795
25,40,27,49.632793
25,24,30,41.09419
25,24,28,18.600079
25,30,17,33.900177
25,31,05,45.75227
25,37,29,21.502438
25,09,25,6.9858108
25,17,37,24.768028
25,27,37,47.881527
25,07,04,6.637525
25,25,08,37.18529
25,18,13,10.917185
25,29,06,22.858322
25,31,10,7.6025767
25,40,06,42.63265
25,10,17,5.5055795
25,16,40,45.812687
25,26,28,48.737583
25,36,11,30.609879
25,13,27,7.006301
25,09,03,25.765308
25,15,40,74.10469
25,02,21,41.89812
25,37,19,42.192806
25,37,13,48.4562
25,23,01,40.02343
25,35,15,13.543519
25,31,09,6.5675297
25,37,08,63.8271
25,13,22,40.44657
25,24,32,33.161423
25,38,20,72.191734
25,21,17,15.626106
25,10,03,34.755943
25,28,29,13.15324
25,22,15,42.884624
25,05,28,10.00106
25,02,36,43.18772
25,30,26,67.19496
25,36,21,4.8261476
25,03,31,37.86908
25,07,37,17.38517
25,14,23,29.16138
25,05,18,24.270672
25,06,40,42.63265
25,15,34,41.04582
25,18,31,21.100286
25,35,33,4.5436506
25,31,02,15.711374
25,31,11,9.008668
25,14,10,3.0774207
25,35,19,21.442566
25,29,02,28.976217
25,30,09,49.366985
25,31,37,26.020807
25,12,31,29.374022
25,03,01,2.9758544
25,07,36,15.345521
25,29,24,41.139507
25,28,27,14.121017
25,06,30,30.619322
25,04,11,22.691229
25,35,02,10.384181
25,34,08,34.773796
25,16,08,6.9022217
25,20,25,48.007923
25,02,09,11.709725
25,38,01,32.81979
25,06,36,38.809456
25,21,37,10.294434
25,01,23,40.02343
25,09,17,13.892934
25,33,28,3.3778813
25,30,24,41.09419
25,24,25,30.075438
25,08,23,57.586285
25,18,32,0.95953584
25,34,09,9.459361
25,06,18,6.266062
25,38,15,64.00288
25,10,36,28.08376
25,05,10,38.72777
25,09,13,2.3701615
25,14,40,29.975706
25,04,31,0.8516522
25,38,11,17.303337
25,05,13,8.671912
25,15,31,44.479652
25,32,26,27.262083
25,33,38,36.62295
25,06,09,9.434335
25,21,18,37.65628
25,16,15,9.826721
25,01,38,32.81979
25,15,38,64.00288
25,25,37,34.093777
25,01,22,21.679527
25,20,40,77.00482
25,38,26,41.903065
25,36,15,68.26412
25,12,21,46.115963
25,27,02,1.7005973
25,13,35,12.247153
25,17,15,48.285213
25,11,22,20.039993
25,23,09,35.565605
25,18,16,17.329561
25,21,03,21.330318
25,05,14,43.60742
25,19,31,21.878292
25,38,32,37.66735
25,14,05,43.60742
25,27,03,1.9112684
25,38,16,49.2814
25,03,37,35.62222
25,27,26,35.938763
25,29,17,4.975033
25,28,35,1.6899906
25,03,30,45.851994
25,30,16,72.12832
25,23,06,7.034463
25,11,08,18.086931
25,38,33,36.62295
25,25,38,26.443232
25,38,04,15.494758
25,17,02,28.348177
25,18,02,2.7699862
25,30,01,33.30151
25,11,38,17.303337
25,36,13,52.26426
25,14,37,29.030775
25,23,17,24.903131
25,40,34,15.885732
25,07,23,2.815921
25,37,01,39.198257
25,40,14,29.975706
25,06,25,10.093756
25,10,14,3.0774207
25,22,05,45.81015
25,28,12,11.659012
25,36,20,75.86326
25,09,11,30.655342
25,28,16,29.21755
25,31,19,21.878292
25,30,18,57.852173
25,28,15,3.656016
25,29,38,11.317296
25,26,29,54.046257
25,16,38,49.2814
25,21,15,48.145935
25,20,28,36.20188
25,01,30,33.30151
25,24,27,11.544374
25,36,02,43.18772
25,19,40,63.235077
25,18,34,14.454416
25,11,04,22.691229
25,03,25,17.357481
25,32,16,19.618795
25,30,19,73.85353
25,36,25,28.350788
25,02,37,49.9631
25,20,32,19.924702
25,35,07,6.252324
25,19,30,73.85353
25,18,08,24.719898
25,37,34,32.29733
25,13,08,18.503788
25,36,01,18.776772
25,05,30,83.63208
25,35,24,21.102089
25,32,12,7.477262
25,24,31,49.374985
25,02,28,5.0722437
25,33,15,25.470737
25,37,03,35.62222
25,13,30,67.00233
25,22,13,40.44657
25,37,18,47.247746
25,03,17,42.859024
25,34,12,23.59183
25,05,37,56.978218
25,08,31,30.22897
25,25,10,0.10533876
25,32,34,15.391272
25,37,14,29.030775
25,14,06,16.667856
25,32,33,0.9621199
25,38,02,41.591255
25,27,40,49.632793
25,22,23,15.748194
25,32,03,23.640427
25,19,23,63.257385
25,19,15,10.243119
25,20,31,44.5147
25,02,04,10.081213
25,35,37,7.4195666
25,32,20,19.924702
25,06,38,31.193201
25,14,29,7.383513
25,35,08,3.5341895
25,24,38,32.874126
25,08,30,37.457687
25,40,24,30.681797
25,40,33,49.5195
25,06,29,22.858322
25,38,06,31.193201
25,24,20,18.203524
25,22,36,10.451106
25,08,40,37.023083
25,21,39,10.9239025
25,31,36,21.224316
25,37,25,34.093777
25,37,15,72.84266
25,17,22,10.041715
25,03,04,66.097565
25,40,09,32.387554
25,10,07,1.6948358
25,03,40,18.606781
25,26,38,41.903065
25,20,21,52.954056
25,36,08,65.85502
25,36,24,40.02296
25,32,38,37.66735
25,02,32,4.034515
25,33,13,5.8710694
25,25,19,30.330013
25,30,11,30.536638
25,05,03,10.751337
25,30,28,33.508556
25,29,20,59.0086
25,21,10,9.692156
25,34,32,15.391272
25,21,23,10.353149
25,35,14,2.5697951
25,14,11,4.3400593
25,27,20,32.537037
25,03,16,14.096252
25,14,31,4.8320127
25,29,26,54.046257
25,20,38,72.191734
25,38,05,64.78706
25,27,30,59.246094
25,13,09,2.3701615
25,31,18,21.100286
25,15,25,25.74988
25,04,21,16.210644
25,01,40,37.563606
25,18,29,24.690006
25,01,03,2.9758544
25,26,35,57.859886
25,40,13,56.48981
25,27,08,20.450394
25,11,37,16.70515
25,21,05,46.8097
25,17,03,42.859024
25,15,37,72.84266
25,02,18,2.7699862
25,27,36,43.08796
25,38,21,1.0793843
25,09,22,24.922796
25,36,07,15.345521
25,02,34,18.226175
25,12,40,39.161423
25,05,12,15.052075
25,30,22,24.753443
25,16,29,41.279427
25,37,07,17.38517
25,13,17,28.968836
25,36,16,55.12687
25,05,24,4.9530582
25,10,06,10.779537
25,05,22,45.81015
25,23,22,15.748194
25,31,13,31.22105
25,27,16,16.142813
25,33,36,44.189537
25,38,24,32.874126
25,38,12,46.822105
25,15,29,51.923855
25,27,31,22.882942
25,29,15,51.923855
25,16,34,11.904895
25,15,27,23.684841
25,31,12,29.374022
25,24,34,19.178064
25,37,20,32.325726
25,37,09,39.714462
25,19,36,58.836773
25,18,22,31.279276
25,40,28,52.180305
25,16,28,29.21755
25,28,24,18.600079
25,13,29,33.533783
25,33,05,22.962786
25,05,32,18.524555
25,15,19,10.243119
25,33,27,0.041293103
25,13,37,48.4562
25,16,31,44.08023
25,37,06,41.140587
25,17,21,15.626106
25,17,36,21.370556
25,13,05,8.671912
25,13,32,8.525541
25,19,33,14.291751
25,19,35,21.442566
25,17,13,28.968836
25,17,05,46.682022
25,20,33,31.403887
25,32,36,42.22434
25,02,35,10.384181
25,15,21,48.145935
25,06,37,41.140587
25,25,30,43.08142
25,34,33,18.153732
25,02,10,17.839567
25,18,03,5.503785
25,09,08,30.193304
25,31,27,22.882942
25,18,25,14.614783
25,34,18,14.454416
25,40,08,37.023083
25,16,35,4.2715554
25,40,32,47.139774
25,05,38,64.78706
25,02,06,2.4449246
25,40,26,26.81953
25,16,03,14.096252
25,09,31,6.5675297
25,22,11,20.039993
25,31,04,0.8516522
25,10,02,17.839567
25,11,09,30.655342
25,02,27,1.7005973
25,22,10,16.846777
25,26,30,67.19496
25,04,40,25.881256
25,32,37,46.063293
25,33,08,21.781475
25,24,05,4.9530582
25,34,01,8.629659
25,17,09,13.892934
25,12,36,30.934116
25,36,31,21.224316
25,18,15,26.081944
25,02,29,28.976217
25,35,27,7.5286746
25,28,31,29.626421
25,10,05,38.72777
25,32,02,4.034515
25,01,07,22.292496
25,05,31,45.75227
25,23,03,70.862755
25,09,14,11.418665
25,38,27,39.738106
25,22,02,35.995804
25,06,34,11.389141
25,12,33,8.121747
25,08,13,18.503788
25,32,24,33.161423
25,15,23,74.254906
25,30,25,43.08142
25,16,18,17.329561
25,29,08,26.926153
25,15,32,24.982944
25,03,21,21.330318
25,34,03,33.51764
25,18,06,6.266062
25,14,03,3.8072503
25,01,25,4.8419967
25,22,30,24.753443
25,16,27,16.142813
25,02,14,21.617048
25,25,40,34.028122
25,23,07,2.815921
25,05,29,39.813877
25,24,33,12.536246
25,38,18,27.208717
25,10,21,9.692156
25,04,22,10.126119
25,22,01,21.679527
25,11,05,38.522354
25,01,34,8.629659
25,25,15,25.74988
25,36,26,15.925725
25,36,22,10.451106
25,02,07,31.262722
25,23,04,24.2245
25,40,39,46.160942
25,08,29,26.926153
25,26,40,26.81953
25,40,01,37.563606
25,04,29,2.769015
25,12,34,23.59183
25,33,37,48.58778
25,36,28,30.004274
25,03,22,19.53277
25,14,17,3.1740098
25,12,18,8.249661
25,27,05,21.13613
25,29,16,41.279427
25,08,14,7.5734057
25,17,14,3.1740098
25,32,08,19.640059
25,15,22,42.884624
25,13,40,56.48981
25,33,12,8.121747
25,10,38,25.078259
25,29,36,16.646292
25,04,36,21.992037
25,22,18,31.279276
25,25,31,8.026984
25,11,03,1.4853195
25,34,40,15.885732
25,40,35,10.432468
25,32,13,8.525541
25,30,14,39.278385
25,34,10,2.631999
25,09,38,31.627596
25,36,19,58.836773
25,36,09,35.691475
26,20,22,49.539673
26,19,33,16.638203
26,09,35,20.201546
26,38,12,47.0732
26,11,07,6.6060696
26,40,02,20.369057
26,40,06,22.64984
26,29,05,15.8408785
26,38,32,45.83993
26,11,38,38.545208
26,08,39,6.8012695
26,18,08,3.2379022
26,29,25,10.444533
26,15,11,25.672834
26,37,39,1.8371577
26,23,06,14.417928
26,36,01,0.109130695
26,09,16,12.120095
26,37,12,39.976414
26,15,19,35.835438
26,28,32,14.48324
26,30,20,87.181435
26,07,23,2.3706553
26,13,40,46.78751
26,28,26,79.69086
26,13,25,23.16958
26,11,14,3.2698617
26,30,22,22.97918
26,40,27,17.904055
26,09,11,5.3965864
26,12,08,29.002972
26,33,16,13.204889
26,27,09,15.169098
26,09,29,16.737637
26,07,36,11.234277
26,21,15,34.817913
26,31,21,1.992549
26,02,34,8.419792
26,19,32,15.170601
26,33,20,22.512274
26,19,06,28.521132
26,01,34,19.153296
26,20,02,2.476093
26,40,12,53.672108
26,18,24,8.629334
26,37,19,86.37949
26,38,03,12.0196085
26,22,30,22.97918
26,27,20,30.552002
26,07,26,28.80433
26,36,09,27.452972
26,39,36,12.4229555
26,08,14,26.520128
26,12,19,7.4777055
26,37,21,8.390193
26,33,19,16.638203
26,38,19,39.373497
26,33,15,43.475525
26,30,19,45.822327
26,15,40,33.869526
26,23,10,32.291874
26,26,04,11.462798
26,05,18,36.714222
26,22,20,49.539673
26,07,32,0.51249516
26,16,09,12.120095
26,21,19,7.2363234
26,38,07,9.111784
26,33,36,43.34398
26,32,12,14.297538
26,16,21,33.808502
26,15,08,2.8078818
26,34,13,16.604916
26,09,31,3.6000383
26,36,08,47.664364
26,28,35,19.85868
26,31,18,35.14061
26,40,15,33.869526
26,22,17,2.833797
26,40,05,36.38188
26,12,01,10.629539
26,31,08,23.354881
26,01,02,5.622875
26,29,28,21.645384
26,10,14,3.7458596
26,40,35,38.715904
26,01,33,15.448462
26,12,25,6.9635973
26,22,03,29.410627
26,17,23,24.421618
26,37,31,26.60894
26,17,13,28.942703
26,27,34,16.857677
26,21,09,32.8993
26,23,29,9.880224
26,08,36,47.664364
26,31,23,0.3942364
26,32,05,21.448767
26,29,27,26.743038
26,09,05,19.319887
26,10,22,3.4982035
26,07,30,27.265846
26,26,06,42.51039
26,10,23,32.291874
26,21,20,18.348373
26,05,36,43.200348
26,25,11,6.998677
26,08,16,13.653676
26,33,34,18.595003
26,01,12,10.629539
26,17,15,36.143116
26,04,18,30.763845
26,30,04,20.489326
26,40,18,22.869656
26,17,14,21.081978
26,20,27,30.552002
26,33,05,18.328716
26,30,18,39.66281
26,12,02,18.389996
26,14,17,21.081978
26,30,25,29.967741
26,25,05,28.153742
26,32,13,40.20646
26,22,15,20.40067
26,16,36,58.806904
26,24,38,49.441383
26,05,02,5.2003665
26,29,23,9.880224
26,40,17,23.590294
26,15,34,44.537804
26,32,04,26.938772
26,26,10,4.3976803
26,34,10,3.0470986
26,04,23,49.233498
26,34,24,35.731007
26,37,25,17.1715
26,11,27,0.66446817
26,10,06,4.527967
26,05,32,21.448767
26,13,36,54.89428
26,17,37,34.089703
26,19,36,41.047318
26,40,11,3.6559062
26,08,23,7.8751993
26,12,17,9.134367
26,34,36,24.529993
26,40,03,9.698389
26,26,19,18.448118
26,35,17,16.962275
26,22,19,17.222609
26,30,13,71.9385
26,07,34,16.493937
26,23,20,68.750854
26,29,16,17.32846
26,37,32,46.413742
26,13,08,7.909198
26,08,30,39.262367
26,23,31,0.3942364
26,16,24,11.763236
26,01,25,4.361515
26,40,16,44.54415
26,28,38,34.732674
26,33,37,48.63201
26,05,22,17.688332
26,05,14,25.016607
26,30,02,19.270067
26,27,40,17.904055
26,14,22,11.006217
26,37,15,62.028255
26,32,02,7.5056133
26,05,20,0.6425437
26,25,36,29.32078
26,17,12,9.134367
26,38,14,21.37757
26,38,01,29.946274
26,13,14,9.634698
26,12,37,39.976414
26,34,12,12.1003895
26,10,07,17.954433
26,06,30,34.676723
26,36,31,5.629047
26,04,15,17.075712
26,09,17,21.468987
26,16,23,15.545913
26,22,18,35.714607
26,20,38,60.046078
26,13,27,5.5402474
26,06,26,42.51039
26,38,10,24.971289
26,35,37,17.961416
26,16,22,49.830135
26,33,26,39.18948
26,23,38,5.4234724
26,26,27,26.34227
26,14,08,26.520128
26,25,08,11.747229
26,38,16,43.48685
26,37,06,22.848232
26,26,01,6.1165485
26,12,23,58.266724
26,25,39,23.294592
26,28,08,37.474354
26,02,38,16.779543
26,15,25,4.9285727
26,13,32,40.20646
26,06,21,10.21246
26,34,32,14.081612
26,11,30,7.7173624
26,37,13,59.49702
26,32,26,28.054392
26,01,40,14.147615
26,15,35,5.9667325
26,36,27,51.652824
26,37,27,20.50488
26,05,30,2.9506671
26,37,11,30.547771
26,12,18,8.055176
26,37,05,59.782692
26,29,11,6.258715
26,18,11,16.591686
26,21,16,33.808502
26,26,32,28.054392
26,28,30,44.538326
26,25,34,12.6593275
26,14,29,17.768702
26,08,37,12.455761
26,15,03,26.38266
26,21,12,28.424507
26,34,02,8.419792
26,18,05,36.714222
26,21,37,8.390193
26,02,05,5.2003665
26,22,16,49.830135
26,31,28,23.602318
26,15,37,62.028255
26,26,15,16.752111
26,09,08,32.363857
26,06,10,4.527967
26,38,21,4.9174743
26,38,13,43.069073
26,13,38,43.069073
26,05,28,23.391703
26,37,09,23.694908
26,31,15,50.331272
26,01,38,29.946274
26,20,37,51.853268
26,14,30,52.71385
26,23,08,7.8751993
26,06,40,22.64984
26,03,32,27.992657
26,31,14,5.040418
26,02,31,42.72179
26,40,36,17.592815
26,09,21,32.8993
26,16,30,45.906273
26,16,37,37.766926
26,20,40,51.537056
26,20,30,87.181435
26,34,17,23.715206
26,37,36,3.0166173
26,37,16,37.766926
26,15,31,50.331272
26,09,40,7.447121
26,26,05,0.7431047
26,28,16,1.7532021
26,02,39,14.711727
26,37,28,18.782782
26,14,40,18.380655
26,30,23,10.395653
26,37,34,17.28801
26,25,09,25.285677
26,21,06,10.21246
26,29,04,11.843587
26,05,31,12.508275
26,04,05,10.589326
26,11,32,7.3276143
26,23,16,15.545913
26,36,16,58.806904
26,26,28,79.69086
26,16,28,1.7532021
26,25,40,29.733294
26,14,28,11.892415
26,31,10,7.718967
26,02,12,18.389996
26,01,26,6.1165485
26,06,15,1.3117008
26,19,34,31.088528
26,37,10,32.86759
26,40,13,46.78751
26,20,23,68.750854
26,14,21,37.618523
26,36,28,23.00224
26,32,18,0.4833638
26,03,33,11.448586
26,18,36,1.975343
26,27,19,27.442795
26,15,17,36.143116
26,34,11,18.043745
26,39,25,23.294592
26,18,38,29.065786
26,03,25,2.7440178
26,34,25,12.6593275
26,05,04,10.589326
26,17,05,11.036016
26,36,33,43.34398
26,40,14,18.380655
26,08,15,2.8078818
26,28,11,9.571169
26,15,16,8.523118
26,13,02,3.4402184
26,08,07,19.954441
26,04,40,20.014753
26,05,34,24.24441
26,27,26,26.34227
26,07,17,29.552156
26,08,38,34.78033
26,05,19,5.1454945
26,28,29,21.645384
26,18,13,12.548063
26,32,03,27.992657
26,09,37,23.694908
26,22,02,34.34652
26,28,07,19.014448
26,02,32,7.5056133
26,09,34,7.4898267
26,26,07,28.80433
26,33,28,21.04812
26,23,12,58.266724
26,05,10,28.44921
26,24,32,12.685307
26,26,37,46.37597
26,29,15,62.600693
26,10,40,30.296762
26,02,30,19.270067
26,13,22,19.828943
26,10,09,8.3736
26,35,40,38.715904
26,07,40,12.4059725
26,40,22,30.486073
26,36,39,12.4229555
26,02,22,34.34652
26,02,20,2.476093
26,31,38,28.654875
26,24,18,8.629334
26,13,29,34.632343
26,24,05,19.048258
26,08,18,3.2379022
26,18,31,35.14061
26,31,37,26.60894
26,37,08,12.455761
26,12,34,12.1003895
26,28,15,23.248861
26,12,30,69.719025
26,11,28,9.571169
26,11,12,18.509718
26,15,38,23.447662
26,08,28,37.474354
26,21,30,18.86434
26,30,27,55.458103
26,05,35,9.156411
26,33,03,11.448586
26,28,05,23.391703
26,05,01,4.5547647
26,21,11,26.21108
26,31,27,17.68216
26,02,07,12.378808
26,09,15,4.5389256
26,21,01,12.423092
26,03,14,23.262344
26,32,38,45.83993
26,19,29,37.943165
26,35,15,5.9667325
26,02,09,7.186333
26,10,05,28.44921
26,18,34,31.005657
26,37,20,51.853268
26,08,09,32.363857
26,14,12,26.769064
26,18,32,0.4833638
26,03,38,12.0196085
26,18,35,9.33889
26,29,36,16.82309
26,35,36,14.988601
26,38,24,49.441383
26,31,20,21.587284
26,25,29,10.444533
26,37,18,29.227388
26,07,08,19.954441
26,03,40,9.698389
26,15,20,5.650469
26,19,26,18.448118
26,03,08,48.155373
26,37,04,20.562412
26,23,11,28.53426
26,35,20,22.142088
26,07,10,17.954433
26,01,31,0.55658036
26,38,31,28.654875
26,14,25,10.94527
26,25,35,8.232435
26,16,38,43.48685
26,38,17,15.987482
26,17,40,23.590294
26,09,25,25.285677
26,24,20,21.714409
26,19,12,7.4777055
26,36,05,43.200348
26,37,03,37.333973
26,23,21,10.263781
26,04,34,0.90745187
26,34,07,16.493937
26,18,12,8.055176
26,07,20,1.782584
26,14,02,21.490175
26,02,17,6.7622333
26,39,02,14.711727
26,30,16,45.906273
26,01,06,24.437662
26,09,38,19.632534
26,14,23,12.303242
26,04,14,17.20074
26,03,15,26.38266
26,20,36,35.926357
26,15,27,25.476374
26,08,10,37.123596
26,37,22,18.029537
26,05,29,15.8408785
26,23,13,37.701763
26,24,34,35.731007
26,23,30,10.395653
26,13,23,37.701763
26,30,21,18.86434
26,30,07,27.265846
26,12,31,36.17208
26,31,26,17.4546
26,33,08,27.0855
26,16,17,34.233147
26,21,35,31.860266
26,27,13,5.5402474
26,16,06,23.540457
26,19,31,28.193586
26,32,37,46.413742
26,37,29,21.372898
26,12,14,26.769064
26,03,29,18.722404
26,19,22,17.222609
26,36,35,14.988601
26,38,18,29.065786
26,10,03,5.7499695
26,21,18,21.891315
26,27,30,55.458103
26,02,40,20.369057
26,01,36,0.109130695
26,28,37,18.782782
26,27,35,5.6089525
26,39,04,21.2659
26,37,26,46.37597
26,35,18,9.33889
26,32,24,12.685307
26,15,30,12.361925
26,23,22,16.804976
26,20,33,22.512274
26,36,40,17.592815
26,29,31,8.318152
26,24,40,42.311317
26,13,17,28.942703
26,30,14,52.71385
26,25,37,17.1715
26,24,30,37.898624
26,18,25,12.199058
26,27,18,28.30242
26,29,03,18.722404
26,29,40,5.368246
26,21,31,1.992549
26,07,09,6.3071537
26,35,19,35.923286
26,29,14,17.768702
26,09,14,13.428732
26,04,02,23.066027
26,16,25,32.115673
26,25,10,0.39294577
26,15,09,4.5389256
26,12,13,15.359871
26,18,29,40.14689
26,22,08,34.49107
26,35,21,31.860266
26,40,25,29.733294
26,15,33,43.475525
26,15,28,23.248861
26,15,18,29.07881
26,13,33,9.355475
26,15,26,16.752111
26,05,26,0.7431047
26,38,22,7.4858084
26,32,16,14.521875
26,20,24,21.714409
26,17,34,23.715206
26,27,38,43.461258
26,28,36,23.00224
26,27,11,0.66446817
26,18,37,29.227388
26,22,05,17.688332
26,36,17,21.622337
26,01,05,4.5547647
26,25,12,6.9635973
26,17,09,21.468987
26,07,22,1.6520016
26,25,03,2.7440178
26,25,38,22.689089
26,39,08,6.8012695
26,14,04,17.20074
26,16,08,13.653676
26,13,12,15.359871
26,15,32,17.041399
26,20,35,22.142088
26,23,15,58.845383
26,23,14,12.303242
26,07,38,9.111784
26,08,12,29.002972
26,31,03,19.761986
26,03,07,12.125761
26,06,01,24.437662
26,27,16,17.084322
26,02,15,9.409571
26,32,34,14.081612
26,03,17,30.40681
26,15,06,1.3117008
26,02,14,21.490175
26,20,15,5.650469
26,22,10,3.4982035
26,03,31,19.761986
26,12,22,40.60947
26,23,37,12.274721
26,21,23,10.263781
26,14,13,9.634698
26,40,04,20.014753
26,08,03,48.155373
26,09,27,15.169098
26,16,31,38.135044
26,40,01,14.147615
26,24,29,4.0178976
26,10,37,32.86759
26,26,34,26.61061
26,38,40,8.074725
26,01,21,12.423092
26,22,36,9.344009
26,30,01,20.01687
26,40,32,41.541134
26,24,37,12.978692
26,13,31,32.20492
26,12,21,28.424507
26,21,38,4.9174743
26,38,06,40.86067
26,05,09,19.319887
26,29,13,34.632343
26,04,29,11.843587
26,30,05,2.9506671
26,17,31,5.4337025
26,10,08,37.123596
26,11,40,3.6559062
26,04,32,26.938772
26,26,29,52.365948
26,03,10,5.7499695
26,34,26,26.61061
26,40,39,2.975015
26,25,14,10.94527
26,07,11,6.6060696
26,19,21,7.2363234
26,40,26,12.888378
26,26,33,39.18948
26,30,06,34.676723
26,08,11,4.009866
26,29,09,16.737637
26,37,33,48.63201
26,01,16,0.05701802
26,04,26,11.462798
26,03,34,17.851576
26,16,27,17.084322
26,11,29,6.258715
26,33,38,34.803356
26,27,12,3.4022374
26,17,10,4.09259
26,34,09,7.4898267
26,11,10,22.925488
26,16,01,0.05701802
26,14,31,5.040418
26,36,02,63.550026
26,18,23,29.765945
26,18,40,22.869656
26,36,34,24.529993
26,22,38,7.4858084
26,31,05,12.508275
26,34,20,24.325096
26,24,26,6.1695714
26,36,15,44.541027
26,30,12,69.719025
26,32,11,7.3276143
26,24,16,11.763236
26,31,13,32.20492
26,19,37,86.37949
26,27,28,29.880337
26,15,22,20.40067
26,35,28,19.85868
26,12,32,14.297538
26,37,14,29.30532
26,38,33,34.803356
26,30,17,34.82515
26,31,19,28.193586
26,18,22,35.714607
26,02,10,1.8177803
26,10,11,22.925488
26,37,23,12.274721
26,22,40,30.486073
26,30,24,37.898624
26,18,04,30.763845
26,02,36,63.550026
26,29,26,52.365948
26,11,09,5.3965864
26,19,27,27.442795
26,06,16,23.540457
26,32,40,41.541134
26,38,35,58.64037
26,36,25,29.32078
26,31,01,0.55658036
26,31,24,37.65449
26,30,15,12.361925
26,30,09,42.333817
26,25,13,23.16958
26,10,38,24.971289
26,36,19,41.047318
26,20,21,18.348373
26,10,25,0.39294577
26,38,15,23.447662
26,34,18,31.005657
26,18,30,39.66281
26,14,05,25.016607
26,10,31,7.718967
26,09,02,7.186333
26,34,37,17.28801
26,14,11,3.2698617
26,32,19,15.170601
26,40,29,5.368246
26,06,37,22.848232
26,22,37,18.029537
26,24,31,37.65449
26,07,03,12.125761
26,25,15,4.9285727
26,05,25,28.153742
26,34,03,17.851576
26,16,40,44.54415
26,06,14,7.2036185
26,13,18,12.548063
26,28,20,11.578224
26,04,39,21.2659
26,29,02,13.026913
26,29,08,16.030365
26,16,29,17.32846
26,19,23,62.06931
26,29,20,53.036285
26,20,07,1.782584
26,12,38,47.0732
26,38,27,43.461258
26,13,37,59.49702
26,27,31,17.68216
26,33,01,15.448462
26,11,15,25.672834
26,11,17,24.820501
26,11,18,16.591686
26,25,16,32.115673
26,36,12,15.886488
26,11,25,6.998677
26,28,14,11.892415
26,31,12,36.17208
26,39,37,1.8371577
26,29,24,4.0178976
26,05,11,43.20193
26,32,15,17.041399
26,21,14,37.618523
26,37,35,17.961416
26,07,02,12.378808
26,25,06,6.8705754
26,17,02,6.7622333
26,19,25,31.512384
26,22,14,11.006217
26,31,29,8.318152
26,31,36,5.629047
26,38,25,22.689089
26,22,12,40.60947
26,40,38,8.074725
26,38,02,16.779543
26,36,13,54.89428
26,08,22,34.49107
26,35,25,8.232435
26,38,08,34.78033
26,11,21,26.21108
26,02,29,13.026913
